"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"narpcnut  ","P",01/31/2003 10:34,1,1,1         ,1         ,"",0.0100,<4>  ,0.0670,<4>  ,0.0090,<4>  ,0.1450,<4>  C                   ,0.1540,<4>  ,3.2900,<4>  ,
"narpcnut  ","P",01/31/2003 10:37,1,1,1         ,2         ,"",0.0100,<4>  ,0.0560,<4>  ,0.0090,<4>  ,0.1370,<4>  C                   ,0.1460,<4>  ,2.9800,<4>  ,
"narpcnut  ","P",03/31/2003 10:02,1,1,1         ,1         ,"",0.0060,<4>  ,0.0160,<4>  ,0.0060,<4>  ,0.0300,<4>  C                   ,0.0360,<4>  ,2.0000,<4>  ,
"narpcnut  ","P",03/31/2003 10:05,1,1,1         ,2         ,"",0.0060,<4>  ,0.0130,<4>  ,0.0060,<4>  ,0.0260,<4>  C                   ,0.0320,<4>  ,4.1700,<4>  ,
"narpcnut  ","P",04/28/2003 10:47,1,1,1         ,1         ,"",0.0060,<4>  ,0.0040,<4>  ,0.0040,<4>  ,0.0160,<4>  C                   ,0.0200,<4>  ,1.4100,<4>  ,
"narpcnut  ","P",04/28/2003 10:50,1,1,1         ,2         ,"",0.0060,<4>  ,0.0020,<4>  ,0.0040,<4>  ,0.0160,<4>  C                   ,0.0200,<4>  ,2.3800,<4>  ,
"narpcnut  ","P",05/30/2003 11:33,1,1,1         ,1         ,"",0.0200,<4>  ,0.0170,<4>  ,0.0080,<4>  ,0.0330,<4>  C                   ,0.0410,<4>  ,1.1600,<4>  ,
"narpcnut  ","P",05/30/2003 11:37,1,1,1         ,2         ,"",0.0210,<4>  ,0.0170,<4>  ,0.0080,<4>  ,0.0340,<4>  C                   ,0.0420,<4>  ,1.1900,<4>  ,
"narpcnut  ","P",06/25/2003 9:55,1,1,1         ,1         ,"",0.0030,<4>  ,0.0020,<4>  ,0.0020,<4>  ,"",<4>  B - C               ,0.0001,<4>  B                   ,4.7900,<4>  ,
"narpcnut  ","P",06/25/2003 9:59,1,1,1         ,2         ,"",0.0020,<4>  ,0.0010,<4>  ,0.0010,<4>  ,"",<4>  B - C               ,0.0001,<4>  B                   ,3.3500,<4>  ,
"narpcnut  ","P",07/24/2003 10:00,1,1,1         ,1         ,"",0.0710,<4>  ,0.0330,<4>  ,0.0020,<4>  ,0.0020,<4>  C                   ,0.0040,<4>  ,2.7300,<4>  ,
"narpcnut  ","P",07/24/2003 10:03,1,1,1         ,2         ,"",0.0740,<4>  ,0.0380,<4>  ,0.0020,<4>  ,0.0030,<4>  C                   ,0.0050,<4>  ,3.9900,<4>  ,
"narpcnut  ","P",08/22/2003 9:12,1,1,1         ,1         ,"",0.0820,<4>  ,0.0050,<4>  ,0.0001,<4>  B                   ,"",<4>  B - C               ,0.0001,<4>  B                   ,2.6000,<4>  ,
"narpcnut  ","P",08/22/2003 9:14,1,1,1         ,2         ,"",0.0920,<4>  ,0.0250,<4>  ,0.0001,<4>  B                   ,"",<4>  B - C               ,0.0001,<4>  B                   ,2.3200,<4>  ,
"narpcnut  ","P",09/25/2003 11:39,1,1,1         ,1         ,"",0.0430,<4>  ,0.0300,<4>  ,0.0060,<4>  ,0.0340,<4>  C                   ,0.0400,<4>  ,3.6700,<4>  ,
"narpcnut  ","P",09/25/2003 11:43,1,1,1         ,2         ,"",0.0420,<4>  ,0.0300,<4>  ,0.0060,<4>  ,0.0330,<4>  C                   ,0.0390,<4>  ,3.6800,<4>  ,
"narpcnut  ","P",10/23/2003 10:25,1,1,1         ,1         ,"",0.0580,<4>  ,0.1070,<4>  ,0.0240,<4>  ,0.1500,<4>  C                   ,0.1740,<4>  ,0.9500,<4>  ,
"narpcnut  ","P",10/23/2003 10:28,1,1,1         ,2         ,"",0.0590,<4>  ,0.1080,<4>  ,0.0240,<4>  ,0.1520,<4>  C                   ,0.1760,<4>  ,0.9600,<4>  ,
"narpcnut  ","P",11/25/2003 12:27,1,1,1         ,1         ,"",0.0520,<4>  ,0.0720,<4>  ,0.0190,<4>  ,0.2030,<4>  C                   ,0.2220,<4>  ,0.7500,<4>  ,
"narpcnut  ","P",11/25/2003 12:30,1,1,1         ,2         ,"",0.0540,<4>  ,0.0710,<4>  ,0.0200,<4>  ,0.2030,<4>  C                   ,0.2230,<4>  ,0.6700,<4>  ,
"narpcnut  ","P",12/19/2003 9:31,1,1,1         ,1         ,"",0.0500,<4>  ,0.0620,<4>  ,0.0090,<4>  ,0.2650,<4>  C                   ,0.2740,<4>  ,0.5000,<4>  ,
"narpcnut  ","P",12/19/2003 9:36,1,1,1         ,2         ,"",0.0490,<4>  ,0.0600,<4>  ,0.0090,<4>  ,0.2670,<4>  C                   ,0.2760,<4>  ,0.5500,<4>  ,
