"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"nartsnut  ","P",01/08/2009 10:57,1,1,1         ,1         ,"{CHB}",0.0240,<1> (CHB) ,0.0340,<1> (CHB) ,0.0040,<1> (CHB) ,0.1000,<1> (CHB) ,0.1040,<1> (CHB) ,0.2400,<5> (CSM) ,
"nartsnut  ","P",01/08/2009 11:00,1,1,1         ,2         ,"{CHB}",0.0220,<1> (CHB) ,0.0250,<1> (CHB) ,0.0040,<1> (CHB) ,0.1010,<1> (CHB) ,0.1050,<1> (CHB) ,0.2800,<5> (CSM) ,
"nartsnut  ","P",02/05/2009 9:12,1,1,1         ,1         ,"{CHB}",0.0150,<1> (CHB) ,0.0080,<1> (CHB) ,0.0030,<1> (CHB) ,0.0780,<1> (CHB) ,0.0810,<1> (CHB) ,0.5800,<5> (CSM) ,
"nartsnut  ","P",02/05/2009 9:15,1,1,1         ,2         ,"{CHB}",0.0110,<1> (CHB) ,0.0010,<1> (CHB) ,0.0030,<1> (CHB) ,0.0760,<1> (CHB) ,0.0790,<1> (CHB) ,0.7100,<5> (CSM) ,
"nartsnut  ","P",03/09/2009 11:17,1,1,1         ,1         ,"{CHB}",0.0020,<1> (CHB) ,0.0060,<1> (CHB) ,0.0010,<1> (CHB) ,0.0020,<1> (CHB) ,0.0030,<1> (CHB) ,1.9800,<5> (CSM) ,
"nartsnut  ","P",03/09/2009 11:20,1,1,1         ,2         ,"{CHB}",0.0040,<1> (CHB) ,0.0060,<1> (CHB) ,0.0010,<1> (CHB) ,0.0020,<1> (CHB) ,0.0030,<1> (CHB) ,4.4900,<5> (CSM) ,
"nartsnut  ","P",04/07/2009 11:55,1,1,1         ,1         ,"{CHB}",0.0060,<1> (CHB) ,0.0040,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0020,<1> (CHB) ,3.4900,<5> (CSM) ,
"nartsnut  ","P",04/07/2009 12:00,1,1,1         ,2         ,"{CHB}",0.0050,<1> (CHB) ,0.0030,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,3.3500,<5> (CSM) ,
"nartsnut  ","P",05/06/2009 8:52,1,1,1         ,1         ,"{CHB}",0.0070,<1> (CHB) ,0.0040,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0020,<1> (CHB) ,1.6400,<5> (CSM) ,
"nartsnut  ","P",05/06/2009 8:55,1,1,1         ,2         ,"{CHB}",0.0070,<1> (CHB) ,0.0060,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0020,<1> (CHB) ,1.7200,<5> (CSM) ,
"nartsnut  ","P",06/08/2009 10:03,1,1,1         ,1         ,"{CHB}",0.0070,<1> (CHB) ,0.0020,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0003,<-4> [SBL] (CHB) ,0.6800,<1> (CHB) ,
"nartsnut  ","P",06/08/2009 10:06,1,1,1         ,2         ,"{CHB}",0.0060,<1> (CHB) ,0.0020,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,1.7000,<1> (CHB) ,
"nartsnut  ","P",07/09/2009 13:03,1,1,1         ,1         ,"{CHB}",0.0130,<1> (CHB) ,0.0130,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,3.1100,<1> (CHB) ,
"nartsnut  ","P",07/09/2009 13:06,1,1,1         ,2         ,"{CHB}",0.0140,<1> (CHB) ,0.0080,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,2.8200,<1> (CHB) ,
"nartsnut  ","P",08/06/2009 11:38,1,1,1         ,1         ,"{CHB}",0.0080,<1> (CHB) ,0.0020,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0003,<-4> [SBL] (CHB) ,5.2000,<1> (CHB) ,
"nartsnut  ","P",08/06/2009 11:40,1,1,1         ,2         ,"{CHB}",0.0090,<1> (CHB) ,0.0050,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0003,<-4> [SBL] (CHB) ,5.2200,<1> (CHB) ,
"nartsnut  ","P",09/03/2009 10:17,1,1,1         ,1         ,"{CHB}",0.0260,<1> (CHB) ,0.0020,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,4.9700,<1> (CHB) ,
"nartsnut  ","P",09/03/2009 10:20,1,1,1         ,2         ,"{CHB}",0.0280,<1> (CHB) ,0.0020,<1> (CHB) ,0.0003,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,3.1500,<1> (CHB) ,
