"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"lksbawq  ","P",04/19/2023 6:00,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.2,<0> ,12.7,<0> ,1.5,<0> ,1.45,<3> ,"",<-1> ,"","",7.4,<0> ,28,<0> ,8.1,<0> ,
"lksbawq  ","P",04/19/2023 6:15,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.8,<0> ,12.8,<0> ,1.5,<0> ,1.45,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,9.6,<0> ,
"lksbawq  ","P",04/19/2023 6:30,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.5,<0> ,12.7,<0> ,1.52,<0> ,1.47,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.2,<0> ,
"lksbawq  ","P",04/19/2023 6:45,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.3,<0> ,12.7,<0> ,1.51,<0> ,1.46,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.3,<0> ,
"lksbawq  ","P",04/19/2023 7:00,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.2,<0> ,12.7,<0> ,1.51,<0> ,1.46,<3> ,"",<-1> ,"","",7.4,<0> ,28,<0> ,8.3,<0> ,
"lksbawq  ","P",04/19/2023 7:15,0,1,"",2.1,<0> ,0.16,<0> ,0.1,<0> ,91.9,<0> ,12.7,<0> ,1.54,<0> ,1.49,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.4,<0> ,
"lksbawq  ","P",04/19/2023 7:30,0,1,"",2.1,<0> ,0.17,<0> ,0.1,<0> ,91.5,<0> ,12.6,<0> ,1.57,<0> ,1.52,<3> ,"",<-1> ,"","",7.4,<0> ,27,<0> ,7.7,<0> ,
"lksbawq  ","P",04/19/2023 7:45,0,1,"",2.1,<0> ,0.16,<0> ,0.1,<0> ,91.9,<0> ,12.7,<0> ,1.56,<0> ,1.51,<3> ,"",<-1> ,"","",7.4,<0> ,27,<0> ,7.8,<0> ,
"lksbawq  ","P",04/19/2023 8:00,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.0,<0> ,12.7,<0> ,1.56,<0> ,1.51,<3> ,"",<-1> ,"","",7.4,<0> ,28,<0> ,8.2,<0> ,
"lksbawq  ","P",04/19/2023 8:15,0,1,"",2.1,<0> ,0.16,<0> ,0.1,<0> ,91.7,<0> ,12.6,<0> ,1.58,<0> ,1.53,<3> ,"",<-1> ,"","",7.4,<0> ,27,<0> ,8.2,<0> ,
"lksbawq  ","P",04/19/2023 8:30,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.2,<0> ,12.7,<0> ,1.59,<0> ,1.54,<3> ,"",<-1> ,"","",7.4,<0> ,27,<0> ,8.3,<0> ,
"lksbawq  ","P",04/19/2023 8:45,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.8,<0> ,12.8,<0> ,1.54,<0> ,1.5,<3> ,"",<-1> ,"","",7.4,<0> ,28,<0> ,8.0,<0> ,
"lksbawq  ","P",04/19/2023 9:00,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.5,<0> ,12.7,<0> ,1.57,<0> ,1.53,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.5,<0> ,
"lksbawq  ","P",04/19/2023 9:15,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.3,<0> ,12.7,<0> ,1.54,<0> ,1.5,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,7.5,<0> ,
"lksbawq  ","P",04/19/2023 9:30,0,1,"",2.1,<0> ,0.16,<0> ,0.1,<0> ,91.8,<0> ,12.6,<0> ,1.56,<0> ,1.52,<3> ,"",<-1> ,"","",7.4,<0> ,27,<0> ,8.7,<0> ,
"lksbawq  ","P",04/19/2023 9:45,0,1,"",2.2,<0> ,0.16,<0> ,0.1,<0> ,92.4,<0> ,12.7,<0> ,1.58,<0> ,1.55,<3> ,"",<-1> ,"","",7.4,<0> ,27,<0> ,8.3,<0> ,
"lksbawq  ","P",04/19/2023 10:00,0,1,"",2.1,<0> ,0.16,<0> ,0.1,<0> ,92.5,<0> ,12.7,<0> ,1.53,<0> ,1.5,<3> ,"",<-1> ,"","",7.4,<0> ,28,<0> ,8.4,<0> ,
"lksbawq  ","P",04/19/2023 10:15,0,1,"",2.2,<0> ,0.15,<0> ,0.1,<0> ,92.8,<0> ,12.8,<0> ,1.52,<0> ,1.49,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.5,<0> ,
"lksbawq  ","P",04/19/2023 10:30,0,1,"",2.2,<0> ,0.15,<0> ,0.1,<0> ,93.2,<0> ,12.8,<0> ,1.54,<0> ,1.51,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.3,<0> ,
"lksbawq  ","P",04/19/2023 10:45,0,1,"",2.2,<0> ,0.15,<0> ,0.1,<0> ,92.8,<0> ,12.8,<0> ,1.51,<0> ,1.47,<3> ,"",<-1> ,"","",7.4,<0> ,28,<0> ,8.4,<0> ,
"lksbawq  ","P",04/19/2023 11:00,0,1,"",2.2,<0> ,0.15,<0> ,0.1,<0> ,93.3,<0> ,12.8,<0> ,1.52,<0> ,1.47,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.1,<0> ,
"lksbawq  ","P",04/19/2023 11:15,0,1,"",2.2,<0> ,0.14,<0> ,0.1,<0> ,94.3,<0> ,13.0,<0> ,1.51,<0> ,1.46,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.4,<0> ,
"lksbawq  ","P",04/19/2023 11:30,0,1,"",2.2,<0> ,0.14,<0> ,0.1,<0> ,94.1,<0> ,12.9,<0> ,1.52,<0> ,1.47,<3> ,"",<-1> ,"","",7.4,<0> ,32,<0> ,8.1,<0> ,
"lksbawq  ","P",04/19/2023 11:45,0,1,"",2.2,<0> ,0.14,<0> ,0.1,<0> ,94.4,<0> ,13.0,<0> ,1.54,<0> ,1.48,<3> ,"",<-1> ,"","",7.4,<0> ,31,<0> ,8.5,<0> ,
"lksbawq  ","P",04/19/2023 12:00,0,1,"",2.2,<0> ,0.13,<0> ,0.1,<0> ,94.7,<0> ,13.0,<0> ,1.53,<0> ,1.47,<3> ,"",<-1> ,"","",7.4,<0> ,33,<0> ,8.9,<0> ,
"lksbawq  ","P",04/19/2023 12:15,0,1,"",2.2,<0> ,0.12,<0> ,0.1,<0> ,95.4,<0> ,13.1,<0> ,1.52,<0> ,1.47,<3> ,"",<-1> ,"","",7.4,<0> ,33,<0> ,8.6,<0> ,
"lksbawq  ","P",04/19/2023 12:30,0,1,"",2.2,<0> ,0.12,<0> ,0.1,<0> ,95.5,<0> ,13.2,<0> ,1.54,<0> ,1.49,<3> ,"",<-1> ,"","",7.4,<0> ,37,<0> ,8.8,<0> ,
"lksbawq  ","P",04/19/2023 12:45,0,1,"",2.2,<0> ,0.13,<0> ,0.1,<0> ,94.6,<0> ,13.0,<0> ,1.52,<0> ,1.47,<3> ,"",<-1> ,"","",7.4,<0> ,31,<0> ,8.5,<0> ,
"lksbawq  ","P",04/19/2023 13:00,0,1,"",2.2,<0> ,0.13,<0> ,0.1,<0> ,94.5,<0> ,13.0,<0> ,1.56,<0> ,1.51,<3> ,"",<-1> ,"","",7.4,<0> ,31,<0> ,18.0,<0> ,
"lksbawq  ","P",04/19/2023 13:15,0,1,"",2.2,<0> ,0.14,<0> ,0.1,<0> ,94.5,<0> ,13.0,<0> ,1.53,<0> ,1.48,<3> ,"",<-1> ,"","",7.4,<0> ,32,<0> ,8.5,<0> ,
"lksbawq  ","P",04/19/2023 13:30,0,1,"",2.2,<0> ,0.13,<0> ,0.1,<0> ,94.4,<0> ,13.0,<0> ,1.54,<0> ,1.49,<3> ,"",<-1> ,"","",7.4,<0> ,32,<0> ,8.7,<0> ,
"lksbawq  ","P",04/19/2023 13:45,0,1,"",2.2,<0> ,0.12,<0> ,0.1,<0> ,95.4,<0> ,13.1,<0> ,1.58,<0> ,1.53,<3> ,"",<-1> ,"","",7.4,<0> ,34,<0> ,9.3,<0> ,
"lksbawq  ","P",04/19/2023 14:00,0,1,"",2.2,<0> ,0.13,<0> ,0.1,<0> ,94.2,<0> ,13.0,<0> ,1.61,<0> ,1.56,<3> ,"",<-1> ,"","",7.4,<0> ,31,<0> ,8.6,<0> ,
"lksbawq  ","P",04/19/2023 14:15,0,1,"",2.2,<0> ,0.13,<0> ,0.1,<0> ,94.6,<0> ,13.0,<0> ,1.6,<0> ,1.55,<3> ,"",<-1> ,"","",7.4,<0> ,32,<0> ,8.9,<0> ,
"lksbawq  ","P",04/19/2023 14:30,0,1,"",2.2,<0> ,0.13,<0> ,0.1,<0> ,94.5,<0> ,13.0,<0> ,1.57,<0> ,1.52,<3> ,"",<-1> ,"","",7.4,<0> ,33,<0> ,9.0,<0> ,
"lksbawq  ","P",04/19/2023 14:45,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,94.7,<0> ,13.0,<0> ,1.57,<0> ,1.52,<3> ,"",<-1> ,"","",7.4,<0> ,32,<0> ,8.9,<0> ,
"lksbawq  ","P",04/19/2023 15:00,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,93.9,<0> ,13.0,<0> ,1.61,<0> ,1.57,<3> ,"",<-1> ,"","",7.4,<0> ,31,<0> ,8.5,<0> ,
"lksbawq  ","P",04/19/2023 15:15,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,93.7,<0> ,12.9,<0> ,1.66,<0> ,1.62,<3> ,"",<-1> ,"","",7.4,<0> ,31,<0> ,9.1,<0> ,
"lksbawq  ","P",04/19/2023 15:30,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,94.1,<0> ,13.0,<0> ,1.71,<0> ,1.67,<3> ,"",<-1> ,"","",7.4,<0> ,30,<0> ,8.8,<0> ,
"lksbawq  ","P",04/19/2023 15:45,0,1,"",2.0,<0> ,0.14,<0> ,0.1,<0> ,93.0,<0> ,12.8,<0> ,1.71,<0> ,1.67,<3> ,"",<-1> ,"","",7.4,<0> ,32,<0> ,9.5,<0> ,
"lksbawq  ","P",04/19/2023 16:00,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,93.7,<0> ,12.9,<0> ,1.67,<0> ,1.62,<3> ,"",<-1> ,"","",7.4,<0> ,30,<0> ,8.4,<0> ,
"lksbawq  ","P",04/19/2023 16:15,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,93.8,<0> ,12.9,<0> ,1.62,<0> ,1.57,<3> ,"",<-1> ,"","",7.4,<0> ,30,<0> ,8.6,<0> ,
"lksbawq  ","P",04/19/2023 16:30,0,1,"",2.1,<0> ,0.14,<0> ,0.1,<0> ,93.2,<0> ,12.9,<0> ,1.61,<0> ,1.56,<3> ,"",<-1> ,"","",7.4,<0> ,29,<0> ,8.6,<0> ,
"lksbawq  ","P",04/19/2023 16:45,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,93.6,<0> ,12.9,<0> ,1.58,<0> ,1.53,<3> ,"",<-1> ,"","",7.4,<0> ,30,<0> ,8.8,<0> ,
"lksbawq  ","P",04/19/2023 17:00,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,93.7,<0> ,12.9,<0> ,1.57,<0> ,1.52,<3> ,"",<-1> ,"","",7.4,<0> ,30,<0> ,8.4,<0> ,
"lksbawq  ","P",04/19/2023 17:15,0,1,"",2.1,<0> ,0.13,<0> ,0.1,<0> ,93.7,<0> ,12.9,<0> ,1.59,<0> ,1.54,<3> ,"",<-1> ,"","",7.4,<0> ,30,<0> ,8.4,<0> ,
"lksbawq  ","P",04/19/2023 17:30,0,1,"",2.0,<0> ,0.13,<0> ,0.1,<0> ,93.5,<0> ,12.9,<0> ,1.62,<0> ,1.57,<3> ,"",<-1> ,"","",7.4,<0> ,33,<0> ,9.7,<0> ,
