"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"apascnut  ","S",01/04/2005 13:21,1,1,1         ,1         ,"",0.0050,<4>  ,0.0190,<4>  ,0.0020,<4>  B                   ,"",<4>  B - C               ,0.0140,<4>  ,0.6400,<4>  ,
"apascnut  ","S",01/04/2005 13:24,1,1,1         ,2         ,"",0.0060,<4>  ,0.0160,<4>  ,0.0030,<4>  ,0.0100,<4>  C                   ,0.0130,<4>  ,1.2800,<4>  ,
"apascnut  ","S",02/07/2005 11:57,1,1,1         ,1         ,"",0.0020,<4>  ,0.0100,<4>  ,0.0030,<4>  ,0.0110,<4>  C                   ,0.0140,<4>  ,3.4200,<4>  ,
"apascnut  ","S",02/07/2005 11:59,1,1,1         ,2         ,"",0.0020,<4>  ,0.0110,<4>  ,0.0030,<4>  ,0.0090,<4>  C                   ,0.0120,<4>  ,1.7100,<4>  ,
"apascnut  ","S",03/02/2005 13:23,1,1,1         ,1         ,"",0.0010,<4>  B                   ,0.0040,<4>  ,0.0040,<4>  ,0.0230,<4>  C                   ,0.0270,<4>  ,0.9000,<4>  ,
"apascnut  ","S",03/02/2005 13:25,1,1,1         ,2         ,"",0.0010,<4>  ,0.0090,<4>  ,0.0040,<4>  ,0.0210,<4>  C                   ,0.0250,<4>  ,1.0200,<4>  ,
"apascnut  ","S",04/04/2005 12:25,1,1,1         ,1         ,"",0.0050,<4>  ,0.0220,<4>  ,0.0040,<4>  ,"",<4>  B - C               ,0.0070,<4>  B                   ,0.7000,<4>  ,
"apascnut  ","S",04/04/2005 12:27,1,1,1         ,2         ,"",0.0050,<4>  ,0.0210,<4>  ,0.0040,<4>  ,"",<4>  B - C               ,0.0070,<4>  B                   ,1.0200,<4>  ,
"apascnut  ","S",05/02/2005 11:40,1,1,1         ,1         ,"",0.0030,<4>  ,0.0040,<4>  B                   ,0.0020,<4>  ,"",<4>  B - C               ,0.0070,<4>  B                   ,0.5100,<4>  ,
"apascnut  ","S",05/02/2005 11:42,1,1,1         ,2         ,"",0.0020,<4>  ,0.0040,<4>  B                   ,0.0020,<4>  ,"",<4>  B - C               ,0.0070,<4>  B                   ,0.6000,<4>  ,
"apascnut  ","S",06/06/2005 10:40,1,1,1         ,1         ,"",0.0020,<4>  ,0.0220,<4>  ,0.0020,<4>  ,0.0400,<4>  C                   ,0.0420,<4>  ,1.2800,<4>  ,
"apascnut  ","S",06/06/2005 10:42,1,1,1         ,2         ,"",0.0030,<4>  ,0.0210,<4>  ,0.0020,<4>  ,0.0380,<4>  C                   ,0.0400,<4>  ,0.8500,<4>  ,
"apascnut  ","S",08/09/2005 10:20,1,1,1         ,1         ,"",0.0010,<4>  ,0.0910,<4>  ,0.0030,<4>  ,"",<4>  B - C               ,0.0070,<4>  B                   ,1.7100,<4>  ,
"apascnut  ","S",08/09/2005 10:23,1,1,1         ,2         ,"",0.0010,<4>  ,0.0920,<4>  ,0.0030,<4>  ,"",<4>  B - C               ,0.0070,<4>  B                   ,0.8500,<4>  ,
"apascnut  ","S",11/08/2005 11:50,1,1,1         ,1         ,"",0.0010,<4>  ,0.0360,<4>  ,0.0020,<4>  B                   ,"",<4>  B - C               ,0.0070,<4>  B                   ,0.8500,<4>  ,
"apascnut  ","S",11/08/2005 11:52,1,1,1         ,2         ,"",0.0010,<4>  ,0.0370,<4>  ,0.0020,<4>  B                   ,"",<4>  B - C               ,0.0070,<4>  B                   ,0.8500,<4>  ,
"apascnut  ","S",11/30/2005 9:02,1,1,1         ,1         ,"",0.0010,<4>  B                   ,0.0040,<4>  ,0.0020,<4>  B                   ,"",<4>  B - C               ,0.0070,<4>  B                   ,1.2800,<4>  ,
"apascnut  ","S",11/30/2005 9:04,1,1,1         ,2         ,"",0.0010,<4>  ,0.0040,<4>  B                   ,0.0020,<4>  B                   ,"",<4>  B - C               ,0.0070,<4>  B                   ,1.7100,<4>  ,
